app_id,title,app_type,developer,publisher,release_date,rating_text,game_desc,user_tag
350640,Sherlock Holmes: The Devil's Daughter,Game,Frogwares,Nacon,10 June 2016 – 16:56:00 UTC,"77.86% of the 7,072 user reviews are positive.

SteamDB Rating","Experience a fantastic adventure with unique gameplay that blends investigation, action and exploration in a breath-taking thriller that will test the limits of your nerves and intelligence.","Action, Adventure, Casual, Puzzle, Horror, Open World, Third Person, Point & Click, Psychological Horror, Story Rich, Great Soundtrack, First-Person, Multiplayer, Thriller, Atmospheric, Singleplayer, Detective, Mystery, Crime, Choices Matter"
980300,One Finger Death Punch 2,Game,Silver Dollar Games,Silver Dollar Games,15 April 2019 – 10:51:14 UTC,"96.91% of the 3,136 user reviews are positive.

SteamDB Rating","The world's fastest brawler is back. Experience cinematic kung-fu in the most epic stickman fighter ever made. Staying true to the original, you play with only two buttons. Every press matters, do not button mash!","Action, Indie, Casual, Fast-Paced, Fighting, Rhythm, Great Soundtrack, Arcade, 2D, Difficult, Beat 'em up, Singleplayer, Gore, Violent, 2D Fighter, Martial Arts, Mouse only"
504210,SHENZHEN I/O,Game,Zachtronics,Zachtronics,17 November 2016 – 18:00:32 UTC,"95.56% of the 2,570 user reviews are positive.

SteamDB Rating",BUILD CIRCUITS. WRITE CODE. RTFM.,"Indie, Simulation, Education, Building, Puzzle, Great Soundtrack, Sandbox, Difficult, Singleplayer, Programming, Logic, Automation"
951440,Volcanoids,Game,Volcanoid,Volcanoid,29 January 2019 – 16:52:06 UTC,"82.37% of the 1,690 user reviews are positive.

SteamDB Rating","Volcanoids is a first-person, base building survival game set in the steampunk era where humans and technology meet. Explore a volcanic island, operating giant drills and enduring eruptions triggered by mechanical beings.","Action, Adventure, Simulation, Building, Survival, FPS, Open World, Crafting, Shooter, Steampunk, First-Person, Sci-fi, Robots, Mining, PvE, Base Building, Tutorial, Management, Underground, Open World Survival Craft"
624120,Football Manager Touch 2018,Game,Sports Interactive,SEGA,9 November 2017 – 23:00:00 UTC,"65.68% of the 169 user reviews are positive.

SteamDB Rating",Football Manager Touch 2018 is the speedier route to the digital dugout.,"Simulation, Sports, Soccer, Management"
274900,Murder Miners,Game,JForce Games,JForce Games,25 July 2014 – 17:03:41 UTC,"85.33% of the 5,753 user reviews are positive.

SteamDB Rating",The #1 rated Xbox Live Indie Game. Halo-inspired. Destructible/constructible environments. Vehicles. Zombie survival. Hookshots. Infection mode: Be the zombie & eat the dead to level up your zombie abilities. We host 30-player games every week. Join us!,"Action, Indie, Building, Zombies, FPS, Co-op, Voxel, Shooter, PvP, Sandbox, First-Person, Multiplayer, Competitive, 4 Player Local, Arena Shooter, Local Multiplayer, Controller, Level Editor, Split Screen, Battle Royale"
743090,Defiance 2050,Game,Trion Worlds,Trion Worlds,10 July 2018 – 17:00:00 UTC,"46.24% of the 2,167 user reviews are positive.

SteamDB Rating","Join your friends and become an Ark Hunter in a massive cooperative online shooter like no other. Choose from an array of fully customizable weapons and classes, explore a unique futuristic open world, and engage in epic fast-paced third-person shooter combat.","Action, Adventure, Free to Play, RPG, Massively Multiplayer, FPS, Co-op, Open World, Third Person, MMORPG, Shooter, Third-Person Shooter, Multiplayer, Sci-fi, Violent, Looter Shooter"
620590,Ancestors Legacy,Game,Destructive Creations,1C Entertainment,22 May 2018 – 16:01:26 UTC,"78.83% of the 5,182 user reviews are positive.

SteamDB Rating","Ancestors Legacy is a squad-based real time strategy with a strong focus on tactics. Inspired by medieval European history, it brings to life four different nations and their conflicts, usually solved by war.","Strategy, Action, RTS, War, Co-op, Open World, Tactical, Great Soundtrack, Multiplayer, Historical, Real-Time, Atmospheric, Medieval, Singleplayer, City Builder, Gore, Violent, Base Building, Local Multiplayer"
647960,Rusted Warfare - RTS,Game,Corroding Games,Corroding Games,14 July 2017 – 22:52:05 UTC,"96.96% of the 1,349 user reviews are positive.

SteamDB Rating","{{An RTS inspired by the classics of the past!}} Making up for it's subpar retro graphics with fun gameplay and modern multi-threaded tech enabling huge battles to run smooth... Featuring singleplayer challenges, skirmish, sandbox, 10-player multiplayer & workshop modding.","Strategy, Action, Indie, Moddable, RTS, Co-op, Sandbox, Multiplayer, 2D, Pixel Graphics, Retro, Real-Time, Singleplayer, Mechs, Robots, Real-Time with Pause, Base Building"
837380,DeoVR Video Player,Application,InfoMediji LTD,VRFavs d.o.o.,24 April 2018 – 13:28:18 UTC,"81.44% of the 264 user reviews are positive.

SteamDB Rating",DeoVR is the best-in-class VR video player for all available headsets. Enjoy the best moments of your favorite videos. The built-in VR media browser delivers the best VR content from YouTube and other popular video sites.,"Utilities, Video Production, VR, 360 Video"
2620,Call of Duty,Game,Infinity Ward,Activision,14 October 2006 – 00:01:00 UTC,"94.28% of the 2,657 user reviews are positive.

SteamDB Rating",Call of Duty® delivers the gritty realism and cinematic intensity of World War II's epic battlefield moments like never before - through the eyes of citizen soldiers and unsung heroes from an alliance of countries who together helped shape the course of modern history.,"Action, Zombies, FPS, War, Co-op, Classic, Story Rich, Shooter, First-Person, Multiplayer, Old School, Historical, Difficult, World War II, Atmospheric, Military, Realistic, Singleplayer, Linear, America"
252110,Lovers in a Dangerous Spacetime,Game,Asteroid Base,Asteroid Base,9 September 2015 – 15:14:00 UTC,"94.25% of the 2,680 user reviews are positive.

SteamDB Rating",Explore a neon galaxy in your very own battleship in this 1- to 4-player couch co-op adventure.,"Action, Adventure, Indie, Simulation, Co-op, Space, Great Soundtrack, Local Co-Op, Multiplayer, 2D, Sci-fi, Shoot 'Em Up, Colorful, Cute, 4 Player Local, Local Multiplayer"
681590,Company of Heroes: Blitzkrieg Mod,Game,Blitzkrieg Mod Team,Blitzkrieg Mod Team,30 November 2017 – 18:00:30 UTC,"87.75% of the 1,102 user reviews are positive.

SteamDB Rating","Blitzkrieg Mod is Company of Heroes community made modification, which focuses on making the gameplay experience more realistic. Its aimed towards PvP players, but is popular also as a co-op against computer AI.","Strategy, Action, Free to Play, RTS, World War II, Mod"
238260,Pinball Arcade,Game,FarSight Studios,FarSight Studios,4 November 2013 – 20:57:00 UTC,"72.53% of the 3,375 user reviews are positive.

SteamDB Rating","Pinball Arcade by FarSight Studios features exact recreations of the all-time greatest pinball tables from Stern Pinball® and Gottlieb® together in one game. Every flipper, bumper, sound effect, and display pixel has been painstakingly emulated in astonishing detail.","Action, Free to Play, Casual, Simulation, Classic, Arcade, Multiplayer, Retro, Singleplayer, Pinball, 1980s"
253430,CastleMiner Z,Game,DigitalDNA Games LLC,DigitalDNA Games LLC,3 February 2014 – 17:59:00 UTC,"75.26% of the 7,784 user reviews are positive.

SteamDB Rating","CastleMiner Z is an infinite world filled with deep places to explore, and horrifying monsters to slay. Build structures out of blocks, craft weapons and tools from raw materials, and explore the vast and frightening world around you.","Action, Adventure, Indie, Zombies, Survival, FPS, Horror, Co-op, Open World, Crafting, Shooter, PvP, Sandbox, First-Person, Online Co-Op, Multiplayer, Survival Horror, Dragons, Walking Simulator, Open World Survival Craft"
564310,Serious Sam Fusion 2017 (beta),Game,Croteam,Devolver Digital,"","93.49% of the 2,904 user reviews are positive.

SteamDB Rating","Serious Sam Fusion is a central hub for several existing Serious Sam games developed by Croteam. Cool new features, engine upgrades, patches and updates will be released to existing owners for FREE!","Action, Indie, FPS, Co-op, Classic, Comedy, Great Soundtrack, Shooter, First-Person, Local Co-Op, Online Co-Op, Multiplayer, Difficult, Funny, Singleplayer, Gore, Violent, Arena Shooter, Local Multiplayer, VR"
764790,The Messenger,Game,Sabotage,Devolver Digital,30 August 2018 – 15:49:00 UTC,"94.58% of the 5,152 user reviews are positive.

SteamDB Rating","As a demon army besieges his village, a young ninja ventures through a cursed world, to deliver a scroll paramount to his clan’s survival. What begins as a classic action platformer soon unravels into an expansive time-traveling adventure full of thrills, surprises, and humor.","Action, Adventure, Indie, Platformer, Metroidvania, Ninja, Comedy, Great Soundtrack, Side Scroller, 2D, Pixel Graphics, Epic, Retro, Difficult, Action-Adventure, Funny, Singleplayer, 2D Platformer, Beautiful, Time Travel"
714120,Little Misfortune,Game,Killmonday Games AB,Killmonday Games AB,18 September 2019 – 15:00:41 UTC,"87.82% of the 2,528 user reviews are positive.

SteamDB Rating","Led by her new friend, Mr. Voice, Misfortune ventures into the woods, where mysteries are unraveled and a little bad luck unfolds.","Adventure, Indie, Casual, Puzzle, Horror, Point & Click, Psychological Horror, Story Rich, Great Soundtrack, 2D, Funny, Atmospheric, Singleplayer, Dark, Dark Fantasy, Cute, Dark Humor, Choices Matter, Female Protagonist, Interactive Fiction"
425220,ONE PIECE BURNING BLOOD,Game,"Spike Chunsoft Co., Ltd.",BANDAI NAMCO Entertainment,1 September 2016 – 22:00:00 UTC,"76.25% of the 2,509 user reviews are positive.

SteamDB Rating",The game that all One Piece fans have been waiting for. One Piece Burning Blood is a dynamic and colourful new fighting game featuring the world’s most famous pirate: Monkey D. Luffy.,"Action, Pirates, Co-op, Story Rich, Fighting, Multiplayer, Anime, Beat 'em up, Singleplayer, Local Multiplayer"
280160,Aragami,Game,Lince Works,Lince Works,4 October 2016 – 15:45:45 UTC,"90.35% of the 7,080 user reviews are positive.

SteamDB Rating","Aragami is a third person stealth game that casts you as an undead assassin with the power to control the shadows. Teleport to any shadow, become invisible, materialize weapons or even summon a shadow dragon to infiltrate the enemy ranks and dispose of your targets.","Strategy, Action, Adventure, Indie, Co-op, Stealth, Ninja, Open World, Third Person, Story Rich, Great Soundtrack, Online Co-Op, Multiplayer, Magic, Anime, Atmospheric, Singleplayer, Gore, Assassin, Blood"
1058770,我来自江湖,Game,Gamexel Studio,INDIECN,24 July 2020 – 16:00:17 UTC,"72.04% of the 1,091 user reviews are positive.

SteamDB Rating",《我来自江湖》是一款结合武侠、角色扮演、模拟经营多种元素的独立游戏。在游戏中，你需要扮演一个小势力的掌门，带领弟子在开放的江湖里自由探索，发展自己的势力，经营不同产业，在风云诡谲的江湖里生存下去。,"Strategy, Adventure, RPG, Indie, Early Access, Simulation, Building, Survival, Turn-Based Strategy, Sandbox, Martial Arts, Word Game"
354640,The Settlers Online,Game,Blue Byte,Ubisoft,19 August 2015 – 13:08:00 UTC,"37.39% of the 1,067 user reviews are positive.

SteamDB Rating",Build a medieval kingdom in The Settlers Online!,"Strategy, Action, Free to Play, Simulation, RTS, Classic, Multiplayer, Medieval, Singleplayer, City Builder"
311730,Dead or Alive 5 Last Round,Game,Team NINJA,"KOEI TECMO GAMES CO., LTD.",30 March 2015 – 15:58:00 UTC,"65.30% of the 8,223 user reviews are positive.

SteamDB Rating",The free version of the final word in fighting entertainment - DEAD OR ALIVE 5 Last Round!,"Action, Free to Play, Moddable, Ninja, Fighting, Great Soundtrack, Arcade, Multiplayer, Competitive, Physics, Anime, Beat 'em up, Singleplayer, 3D, Cute, Mature, 3D Fighter, Female Protagonist, Local Multiplayer, Sexual Content"
456670,Hand of Fate 2,Game,Defiant Development,Defiant Development,7 November 2017 – 15:57:03 UTC,"85.83% of the 4,284 user reviews are positive.

SteamDB Rating","A new hero rises to challenge the Dealer in Hand of Fate 2! Master a living boardgame of infinitely replayable quests - unlock new cards, build your adventure, then defeat your foes in brutal real-time combat! Draw your cards, play your hand and discover your fate!","Strategy, Action, RPG, Indie, Hack and Slash, Card Game, Fantasy, Third Person, Rogue-like, Dungeon Crawler, Board Game, Rogue-lite, Atmospheric, Singleplayer, Action RPG, Choices Matter, Female Protagonist, Deckbuilding, Action Roguelike, Roguelike Deckbuilder"
1194930,Blackthorn Arena,Game,PersonaeGame Studio,CreativeForge Games,20 May 2020 – 02:15:46 UTC,"73.92% of the 2,554 user reviews are positive.

SteamDB Rating","Blackthorn Arena is a strategy/management sim with a real-time combat system, set in a world of mythical monsters and classic fantasy races. Play as the master of Blackthorn Arena, train your slaves into gladiators, forge them into your champions, and send them to fight for your glory!","Strategy, RPG, Indie, Early Access, Simulation, Building, Sandbox, Difficult, Atmospheric, Gore, Violent, Nudity, Management"
533540,MONMUSU,Game,Tentacle Games,NEKO WORKs,12 May 2018 – 00:22:36 UTC,"79.18% of the 4,203 user reviews are positive.

SteamDB Rating",You are an up and coming summoner and a lover of monster girls. Earn money to gather up summoning materialsand summon monster girls!,"Free to Play, Indie, Casual, Fantasy, Visual Novel, Anime, Singleplayer, Cute, Mature, Nudity, Hentai, Sexual Content, NSFW, Clicker, Idler"
1184330,探险与魔法,Game,西安新秀时代科技有限公司,西安新秀时代科技有限公司,28 November 2019 – 01:37:00 UTC,"78.27% of the 336 user reviews are positive.

SteamDB Rating",加入官方QQ群：825584239，可获得每日礼包码，走过路过，不要错过哦~《探险与魔法》是一款Roguelike类的探险游戏，游戏中有很多，很大的场景可以探索！ 随机地图和怪物， 几百层关卡，上百种怪物及精英怪，和几十种Boss。更多风景等你发现。冒险中如果死亡，基本没有任何惩罚。 丰富的奇遇系统，等待你来探索。 各种技能，请合理搭配好你的战斗策略。 水、火、光、暗四大精灵各有所长，在提升主角的同时，也是强大的战斗伙伴。更有9大异能等你来解锁。,"Strategy, Adventure, Free to Play, RPG, Indie, Casual"
346470,Tennis Elbow 2013,Game,Mana Games,Mana Games,13 March 2015 – 13:33:00 UTC,"93.30% of the 537 user reviews are positive.

SteamDB Rating","Created by and for tennis fans, Tennis Elbow 2013 is a tennis simulation with an easy and intuitive learning curve, but with exceptional gameplay depth.","Indie, Simulation, Sports, Multiplayer, Tennis"
24670,Trainz Simulator 12,Game,N3V Games,N3V Games,8 June 2011,"66.50% of the 1,227 user reviews are positive.

SteamDB Rating",Released 2011. See also Trainz A New Era and TRS19.,"Free to Play, Simulation, Trains, Multiplayer, Realistic, Singleplayer"
6800,Commandos: Behind Enemy Lines,Game,Pyro Studios,Kalypso Media Digital,15 March 2007 – 07:00:00 UTC,"88.84% of the 2,420 user reviews are positive.

SteamDB Rating","Commandos: Behind Enemy Lines is a real-time tactics game set in World War II that puts you in command of a small squad of elite troopers. Send them behind enemy lines on a series of hazardous missions, and bring them back alive. Clever strategy has never been so furiously action-packed.","Strategy, Action, RTS, War, Co-op, Stealth, Classic, Tactical, Real Time Tactics, Historical, Difficult, World War II, Military, Singleplayer, Isometric, 1990's"
1358250,City of Broken Dreamers: Book One,Game,PhillyGames,PhillyGames,7 August 2020 – 11:24:49 UTC,"95.73% of the 445 user reviews are positive.

SteamDB Rating",City of Broken Dreamers is a mature adults only cyberpunk visual novel. In the game you will find a choice based visually erotic and exciting adventure.,"Adventure, Indie, Casual, Story Rich, Visual Novel, Sci-fi, Cyberpunk, Cinematic, Singleplayer, Dark, Choose Your Own Adventure, Romance, Mature, Drama, Choices Matter, Nudity, Linear, Dating Sim, Sexual Content, NSFW"
331360,Heavy Metal Machines,Game,Hoplon,Hoplon,19 September 2018 – 13:08:39 UTC,"73.64% of the 3,616 user reviews are positive.

SteamDB Rating","Heavy Metal Machines is a fast-paced FREE TO PLAY Car Battle MOBA that combines unique gameplay on a post-apocalyptic world of Heavy Metal. Join a competitive community, be strategic, drive fast and battle for your life through multiple arenas to become a Legendary Metal Gladiator!","Strategy, Action, Free to Play, Indie, Driving, Fantasy, MOBA, Fast-Paced, Great Soundtrack, PvP, Post-apocalyptic, Multiplayer, Competitive, Combat Racing, Cyberpunk, 3D, Grand Strategy, eSports, Team-Based, Vehicular Combat"
1275640,Coloring Game 3,Game,L. Stotch,L. Stotch,17 April 2020 – 17:37:07 UTC,"94.86% of the 545 user reviews are positive.

SteamDB Rating",Coloring Game 3 is a new paint-by-number game which has already won hearts of numerous players. Now the game offers new difficulty modes.,"Design & Illustration, Free to Play, Indie, Casual, Relaxing, Great Soundtrack, Pixel Graphics, Singleplayer, Colorful"
557780,Atom Fishing II,Game,Woolf,R-Age,30 November 2016 – 02:28:00 UTC,"73.51% of the 1,257 user reviews are positive.

SteamDB Rating",Atom Fishing 2 is a fishing simulator taken place during post-apocalyptic era.,"Free to Play, Massively Multiplayer, Indie, Simulation, Survival, Open World, Post-apocalyptic, Multiplayer, Fishing"
466300,Planescape: Torment: Enhanced Edition,Game,Beamdog,Beamdog,11 April 2017 – 20:02:53 UTC,"94.63% of the 2,270 user reviews are positive.

SteamDB Rating","Uncover secrets of past lives in this story-rich, tactical roleplaying game set in Sigil, a dark fantasy city at the heart of the Dungeons & Dragons multiverse. Explore the planes, survive combat alongside a party of bizarre companions, and solve puzzles unlike any ever seen in the genre.","Strategy, Adventure, RPG, Fantasy, Classic, Story Rich, Great Soundtrack, Retro, Atmospheric, Singleplayer, CRPG, Dark Fantasy, Isometric, Choices Matter, Real-Time with Pause, Cult Classic, Party-Based RPG, Dungeons & Dragons, Philosophical, Tactical RPG"
688420,Bad North,Game,Plausible Concept,Raw Fury,16 November 2018 – 16:00:18 UTC,"90.09% of the 3,886 user reviews are positive.

SteamDB Rating","Bad North is a charming but brutal real-time tactics roguelite. Defend your idyllic island kingdom against a horde of Viking invaders, as you lead the desperate exodus of your people. Command your loyal subjects to take full tactical advantage of the unique shape of each island.","Strategy, Action, Indie, Casual, Simulation, Tower Defense, RTS, Tactical, Rogue-like, Real Time Tactics, Rogue-lite, Minimalist, Singleplayer, Touch-Friendly, Action Roguelike"
45740,Dead Rising 2,Game,Capcom Vancouver,Capcom,28 September 2010 – 04:00:00 UTC,"76.33% of the 4,610 user reviews are positive.

SteamDB Rating","The sequel to the million-plus selling Dead Rising, Dead Rising 2 takes the zombie survival horror to Fortune City, America’s latest and greatest entertainment playground.","Action, Adventure, RPG, Zombies, Survival, Horror, Co-op, Open World, Third Person, Crafting, Comedy, Sandbox, Online Co-Op, Multiplayer, Funny, Singleplayer, Gore, Character Customization, Multiple Endings, 3D Vision"
551670,TWIN BROS,Game,NedoStudio,NedoStudio,30 November 2016 – 02:54:55 UTC,"69.57% of the 23 user reviews are positive.

SteamDB Rating","Twin bros is fast pace game, control two players, Dodge enemies and start your journey through awesome levels.","Indie, Casual"
3540,Peggle Nights,Game,"PopCap Games, Inc.","PopCap Games, Inc.",15 October 2008 – 18:00:00 UTC,"94.78% of the 670 user reviews are positive.

SteamDB Rating","Join the Peggle Masters on a dreamtime adventure of alter egos and peg-tastic action. Stay up late to aim, shoot and clear orange pegs, and bask in Extreme Fever glory under the silver moon.","Casual, Puzzle, 2D, Singleplayer, Addictive"
1421050,Kingdom Rush Vengeance Demo,Demo,Ironhide Game Studio,Ironhide Game Studio,7 October 2020 – 15:49:16 UTC,"","",""
1070710,Kind Words,Game,Popcannibal,Popcannibal,12 September 2019 – 22:00:37 UTC,"98.45% of the 4,771 user reviews are positive.

SteamDB Rating",A game about writing nice letters to real people. Write and receive encouraging letters in a cozy room. Trade stickers and listen to chill music. We're all in this together. Sometimes all you need are a few kind words.,"Indie, Casual, Relaxing, Great Soundtrack, Multiplayer, Atmospheric, Colorful, Cute, Emotional, Experimental, Asynchronous Multiplayer"
1003720,Super Animal Royale: Super Free Edition,Demo,Pixile,Pixile,3 January 2019 – 12:09:00 UTC,"","",""
25900,King's Bounty: The Legend,Game,1C Entertainment,1C Entertainment,1 May 2009 – 19:00:00 UTC,"90.64% of the 1,965 user reviews are positive.

SteamDB Rating",King's Bounty: The Legend is an adventure game with tactical turn-based battles and role-playing elements.,"Strategy, Adventure, RPG, Turn-Based, Fantasy, Classic, Open World, Tactical, Hex Grid, Turn-Based Strategy, Great Soundtrack, Atmospheric, Singleplayer, Addictive, Turn-Based Combat, Tactical RPG"
386620,"Cook, Serve, Delicious! 2!!",Game,Vertigo Gaming Inc.,Vertigo Gaming Inc.,13 September 2017 – 23:13:34 UTC,"89.21% of the 2,308 user reviews are positive.

SteamDB Rating","The highest selling and most intense restaurant sim ever made is back! Deceptively easy to learn but incredibly difficult to master, Cook, Serve, Delicious! 2!! is your journey of being the best chef in the world with your small but humble restaurant on the 50th floor of the Teragon Supertower.","Strategy, Action, Casual, Simulation, Typing, Co-op, Comedy, Arcade, Local Co-Op, Multiplayer, 2D, Difficult, Funny, Singleplayer, Colorful, Co-op Campaign, Alternate History, Family Friendly, Local Multiplayer, Management"
22100,Mount & Blade,Game,TaleWorlds Entertainment,TaleWorlds Entertainment,4 November 2008 – 00:00:00 UTC,"92.50% of the 4,723 user reviews are positive.

SteamDB Rating","Calradia is a land at war, offering great riches and even greater dangers to adventurers and mercenaries that flock to shed their blood on its soil. With courage and a strong sword, an unknown stranger can make a name as a warrior. Free-form sand-box gameplay.","Strategy, Action, Adventure, RPG, Indie, Simulation, Moddable, Fantasy, Open World, Third Person, Sandbox, First-Person, Multiplayer, Historical, Medieval, Singleplayer, Action RPG, Replay Value, Character Customization, Female Protagonist"
449960,Book of Demons,Game,Thing Trunk,Thing Trunk,14 December 2018 – 17:00:00 UTC,"91.33% of the 8,999 user reviews are positive.

SteamDB Rating",Book of Demons is a Hack & Slash in which YOU decide the length of quests. Wield magic cards instead of weapons and slay the armies of darkness in the dungeons below the Old Cathedral. Save the terror-stricken Paperverse from the clutches of the Archdemon himself!,"Action, Adventure, RPG, Hack and Slash, Zombies, Card Game, Fantasy, Rogue-like, Dungeon Crawler, Action-Adventure, Atmospheric, Singleplayer, Action RPG, Dark Fantasy, Isometric, Controller, Demons, Deckbuilding, Clicker, Roguelike Deckbuilder"
760060,Mutant Year Zero: Road to Eden,Game,The Bearded Ladies,Funcom,4 December 2018 – 11:54:00 UTC,"90.71% of the 15,810 user reviews are positive.

SteamDB Rating","A tactical game combining the turn-based combat of XCOM with story, exploration, stealth, and strategy. Take control of a team of Mutants navigating a post-human Earth. Created by a team including former HITMAN leads and the designer of PAYDAY.","Strategy, Action, Adventure, RPG, Survival, Horror, Turn-Based, Fantasy, Stealth, Tactical, Turn-Based Strategy, Exploration, Post-apocalyptic, Difficult, Funny, Atmospheric, Singleplayer, Turn-Based Combat, Dark Fantasy, Turn-Based Tactics"
223100,Homefront: The Revolution,Game,Dambuster Studios,Deep Silver,17 May 2016 – 07:00:00 UTC,"57.38% of the 13,068 user reviews are positive.

SteamDB Rating",Homefront®: The Revolution is an open-world first person shooter where you must lead the Resistance movement in guerrilla warfare against a superior military force.,"Action, Adventure, Survival, FPS, War, Co-op, Stealth, Open World, Crafting, Story Rich, Shooter, First-Person, Online Co-Op, Multiplayer, Atmospheric, Military, Singleplayer, Futuristic, Violent, Dystopian "
389570,Mitos.is: The Game,Game,Freakinware Studios,Freakinware Studios,29 July 2015 – 17:06:00 UTC,"81.09% of the 11,754 user reviews are positive.

SteamDB Rating","The only one cell game with Guild Wars and Competitive Mode, Friends list with messenger, invites, guild chatroom and much more!","Strategy, Action, Adventure, Free to Play, Massively Multiplayer, Indie, Casual, Simulation, Survival, Co-op, Comedy, PvP, Online Co-Op, Multiplayer, 2D, Difficult, Funny, Singleplayer, Family Friendly, Illuminati"
209160,Call of Duty: Ghosts,Game,Infinity Ward,Activision,5 November 2013 – 18:00:00 UTC,"59.77% of the 26,786 user reviews are positive.

SteamDB Rating","Outnumbered and outgunned, but not outmatched.Call of Duty®: Ghosts is an extraordinary step forward for one of the largest entertainment franchises of all-time. This new chapter in the Call of Duty® franchise features a new dynamic where players are on the side of a crippled nation fighting not for freedom, or liberty, but simply to...","Action, Dog, FPS, War, Co-op, Tactical, Fast-Paced, Shooter, First-Person, Online Co-Op, Multiplayer, Survival Horror, Military, Singleplayer, Short, Futuristic, Hacking, Team-Based, Linear, America"
22130,Hearts of Iron II: Complete,Game,Paradox Development Studio,Paradox Interactive,23 January 2009 – 08:00:00 UTC,"83.97% of the 368 user reviews are positive.

SteamDB Rating","Includes Hearts of Iron II plus the two expansions, Doomsday and Armageddon When Germany is defeated in 1945, the Allies and the new Soviet alliance fight for supremacy. World War III is drawing closer. Play as the ruler of one of 175 countries through World Wars II and III.","Strategy, Historical, World War II, Grand Strategy"
420000,Home Design 3D,Game,Anuman Interactive,Anuman Interactive,20 November 2015 – 16:52:43 UTC,"79.16% of the 1,161 user reviews are positive.

SteamDB Rating","Home Design 3D is the reference interior design and home decor application, allowing you to draw, create and visualize your floor plans and home ideas.Design your dream projects simply and easily, in 2D and/or 3D. Get a good idea of your next home or simply have fun!","Design & Illustration, Simulation, Building, Software"
1449750,Space Commander: War and Trade,Game,Home Net Games,Home Net Games,4 November 2020 – 17:51:37 UTC,"68.75% of the 64 user reviews are positive.

SteamDB Rating","Fight, explore the stars, trade, and lead your fleet across the galaxySpace Commander: War and Trade is an ultimate single player space-sim featuring spectacular graphics, intuitive combat and deep mechanics.","Action, Free to Play, RPG, Indie, Aliens, Story Rich, Space, Exploration, Sci-fi, Singleplayer, 3D, Action RPG, Futuristic, Economy, Choices Matter, Base Building, Resource Management, Flight, Space Sim"
301320,NoLimits 2 Roller Coaster Simulation,Game,Ole Lange,Mad Data GmbH & Co. KG,21 August 2014 – 16:18:48 UTC,"93.97% of the 730 user reviews are positive.

SteamDB Rating",NoLimits 2 is the ultimate roller coaster simulation that lets you experience authentic roller coaster thrills. Climb into the world's most famous roller coasters and experience the excitement in real time. Or design a new roller coaster that is engineered to your specifications.,"Adventure, Indie, Simulation, Sandbox, Realistic, Singleplayer, Level Editor, VR"
1188680,The Political Machine 2020,Game,Stardock Entertainment,Stardock Entertainment,3 March 2020 – 17:51:41 UTC,"73.26% of the 359 user reviews are positive.

SteamDB Rating",Win the hearts and minds of America’s voters and take the 2020 presidential election by storm in Stardock’s popular political strategy game. Choose a candidate and run against a computer opponent or a candidate controlled by another person over the Internet.,"Strategy, Building, Turn-Based, Third Person, Turn-Based Strategy, PvP, Competitive, Funny, 3D, Character Customization, Politics, Political, Isometric, Choices Matter, PvE, Base Building, Management, Conversation, Time Management, Political Sim"
1141220,DemonCrawl,Game,Therefore Games,Therefore Games,5 November 2019 – 14:38:13 UTC,"84.48% of the 625 user reviews are positive.

SteamDB Rating","DemonCrawl is a puzzle roguelite that combines the addicting gameplay of Minesweeper with hundreds of unique items, stages, and abilities!","Strategy, Adventure, RPG, Indie, Puzzle, Rogue-like, Dungeon Crawler, Great Soundtrack, 2D, Rogue-lite, Pixel Graphics, Retro, Difficult, Singleplayer, Replay Value"
681840,仙剑奇侠传五 前传（Chinese Paladin：Sword and Fairy 5 Prequel）,Game,"Softstar Technology (Beijing) Co.,Ltd","Beijing New Era Network Technology Co., Ltd.",30 September 2017 – 01:59:46 UTC,"82.99% of the 1,082 user reviews are positive.

SteamDB Rating",《仙剑奇侠传五前传》是由大宇资讯旗下软星科技（北京）有限公司研发的一款电脑单机角色扮演游戏。 本作是《仙剑奇侠传》系列的第七部作品，故事主题为“牵绊”，剧情发生年代为《仙剑奇侠传五》故事背景二十多年前。,"RPG, Turn-Based, Story Rich"
1010750,Blood: Fresh Supply,Game,Nightdive Studios,Nightdive Studios,9 May 2019 – 16:59:15 UTC,"94.34% of the 3,074 user reviews are positive.

SteamDB Rating","Battle an army of sycophantic cultists, zombies, gargoyles, hellhounds, and an insatiable host of horrors in your quest to defeat the evil Tchernobog. Squirm through 42 loathesome levels filled with more atmosphere than a Lovecraftian mausoleum.","Action, FPS, Horror, Co-op, Classic, Shooter, First-Person, Multiplayer, Old School, Pixel Graphics, Retro, Atmospheric, Singleplayer, Dark, Gore, Violent, 2.5D, Blood, 1990's, Cult Classic"
222420,THE KING OF FIGHTERS '98 ULTIMATE MATCH FINAL EDITION,Game,SNK CORPORATION,SNK CORPORATION,16 December 2014 – 19:36:00 UTC,"86.42% of the 1,443 user reviews are positive.

SteamDB Rating","After “KOF '98”, often praised by the fans as the best installment in the “KOF” series, and “KOF ’98 UM” 10 years later, “KOF ’98” returns now on the Steam PC gaming platform in an ultimate and final version with THE KING OF FIGHTERS ’98 ULTIMATE MATCH FINAL EDITION","Action, Classic, Fighting, Great Soundtrack, Arcade, Multiplayer, 2D, Pixel Graphics, Retro, Anime, 2D Fighter, Local Multiplayer"
